slug,embed_url,image_url,banner_url,title,description,category,orientation,quality_score,width,height,date_published,date_modified,namespace,id
mushroom-match-master,https://play.gamepix.com/mushroom-match-master/embed?sid=1,https://img.gamepix.com/games/mushroom-match-master/icon/mushroom-match-master.png?w=105,https://img.gamepix.com/games/mushroom-match-master/cover/mushroom-match-master.png?w=320,each level heightening the challenge. Engage in addictive gameplay with stunning visuals and see how long you can master the escalating complexity.,portrait,0.52830189,600,,,,2022-11-22 09:32:45+00:00,,match-3,a vibrant puzzle adventure where quick thinking and strategy rule. Match clusters of colorful mushrooms in fast-paced rounds
destroy-boxes,https://play.gamepix.com/destroy-boxes/embed?sid=1,https://img.gamepix.com/games/destroy-boxes/icon/destroy-boxes.png?w=105,https://img.gamepix.com/games/destroy-boxes/cover/destroy-boxes.png?w=320,optimizing your strategy and upgrades to keep the exhilarating action relentless and the pressure mounting.,portrait,0.24242424,600,,,,2022-11-22 09:19:30+00:00,,skill,where each level demands sharper aim and quicker reflexes. Master the art of precision as you demolish wave after wave of challenging targets
dots-attack,https://play.gamepix.com/dots-attack/embed?sid=1,https://img.gamepix.com/games/dots-attack/icon/dots-attack.png?w=105,https://img.gamepix.com/games/dots-attack/cover/dots-attack.png?w=320,where each success propels you to new heights.,portrait,0.3902439,600,,,,2022-11-22 09:18:00+00:00,,clicker,"ever-changing colors in Dots Attack. Match your dot""""s hue with incoming ones to keep up with the exhilarating pace. Test your reflexes and adaptability in this thrilling and addictive arcade challenge"
planktoon,https://play.gamepix.com/planktoon/embed?sid=1,https://img.gamepix.com/games/planktoon/icon/planktoon.png?w=105,https://img.gamepix.com/games/planktoon/cover/planktoon.png?w=320,"and seize red balloons for mega points. Quick reflexes and strategic taps are key to setting record-breaking scores in this lively arcade adventure. Can you master Planktoon""""s addictive challenges?",landscape,0.1379310344827586,800,,,,2022-11-22 09:11:13+00:00,,animal,where fast-paced tapping rules! Collect plankton while dodging quirky critters
ninja-vs-pirate,https://play.gamepix.com/ninja-vs-pirate/embed?sid=1,https://img.gamepix.com/games/ninja-vs-pirate/icon/ninja-vs-pirate.png?w=105,https://img.gamepix.com/games/ninja-vs-pirate/cover/ninja-vs-pirate.png?w=320,scoring and surviving with each goal while refining your aim. Perfect your skills and rise to become a champion in this addictive adventure. Game on!,landscape,0.1379310344827586,800,,,,2022-11-22 09:08:43+00:00,,arcade,a captivating sports challenge. Master angles and force to flawlessly project your Ninja
triangle-run,https://play.gamepix.com/triangle-run/embed?sid=1,https://img.gamepix.com/games/triangle-run/icon/triangle-run.png?w=105,https://img.gamepix.com/games/triangle-run/cover/triangle-run.png?w=320,"mastering each level""""s unique obstacles. Precision and patience are key to conquering this endlessly engaging game.",landscape,0.76309897,800,,,,2022-11-22 09:06:26+00:00,,skill,a dynamic arcade experience that challenges your reflexes and timing. Steer a triangle through unpredictable twists by tapping to change direction
round-and-round,https://play.gamepix.com/round-and-round/embed?sid=1,https://img.gamepix.com/games/round-and-round/icon/round-and-round.png?w=105,https://img.gamepix.com/games/round-and-round/cover/round-and-round.png?w=320,learning physics while enjoying endless fun and mastering the art of aim. Ideal for young sports enthusiasts!,landscape,0.5651654525483001,800,,,,2022-11-22 09:03:21+00:00,,sports,challenge your precision and strategy. Effortlessly switch between mini-golf thrills and billiards finesse
fruit-hunter,https://play.gamepix.com/fruit-hunter/embed?sid=1,https://img.gamepix.com/games/fruit-hunter/icon/fruit-hunter.png?w=105,https://img.gamepix.com/games/fruit-hunter/cover/fruit-hunter.png?w=320,testing your reflexes in a colorful arcade frenzy. Can you outscore your opponent and seize fruity victory? ,portrait,0.1379310344827586,600,,,,2022-11-22 08:53:36+00:00,,fun,where you compete to gather falling fruits while deftly dodging dangerous boxes. Engage in intense 2-player battles
gravity-ball,https://play.gamepix.com/gravity-ball/embed?sid=1,https://img.gamepix.com/games/gravity-ball/icon/gravity-ball.png?w=105,https://img.gamepix.com/games/gravity-ball/cover/gravity-ball.png?w=320,endless journey to rack up the highest score in this thrilling arcade adventure.,portrait,0.2424242424242424,600,,,,2022-11-22 08:52:41+00:00,,skill,challenging your timing and precision. Survive the vibrant
sweet-sugar-rush,https://play.gamepix.com/sweet-sugar-rush/embed?sid=1,https://img.gamepix.com/games/sweet-sugar-rush/icon/sweet-sugar-rush.png?w=105,https://img.gamepix.com/games/sweet-sugar-rush/cover/sweet-sugar-rush.png?w=320,making every puzzle an addictive quest for high scores and endless sugary fun.,portrait,0.2424242424242424,600,,,,2022-11-21 10:01:50+00:00,,match-3,where vibrant puzzles spark chain reactions of sweet satisfaction. Strategically swap colorful sugar pieces to trigger deliciously explosive matches. Each move challenges your strategy and rewards quick thinking
flying-man-3d,https://play.gamepix.com/flying-man-3d/embed?sid=1,https://img.gamepix.com/games/flying-man-3d/icon/flying-man-3d.png?w=105,https://img.gamepix.com/games/flying-man-3d/cover/flying-man-3d.png?w=320,"rewarding risk and skill. It""""s a high-flying test of reflexes that grows more exciting with every daring turn!",landscape,0.44444444,800,,,,2022-11-17 15:05:55+00:00,,hyper-casual,dodging obstacles and collecting power-ups. Each level presents thrilling challenges
season-pass,https://play.gamepix.com/season-pass/embed?sid=1,https://img.gamepix.com/games/season-pass/icon/season-pass.png?w=105,https://img.gamepix.com/games/season-pass/cover/season-pass.png?w=320,fast-paced game. Embrace the challenge and dress to impress!,landscape,0.3902439,800,,,,2022-11-17 15:04:01+00:00,,fashion,from scorching summers to chilly winters. Quick thinking and style savvy are your keys to success in this vibrant
cooking-fever,https://play.gamepix.com/cooking-fever/embed?sid=1,https://img.gamepix.com/games/cooking-fever/icon/cooking-fever.png?w=105,https://img.gamepix.com/games/cooking-fever/cover/cooking-fever.png?w=320,"and burgers with precision and upgrade your kitchen to keep the fast-paced frenzy going. Can you satisfy everyone""""s appetites?",landscape,0.69745105,800,,,,2022-11-17 15:01:04+00:00,,games-for-girls,fries
humi-bot,https://play.gamepix.com/humi-bot/embed?sid=1,https://img.gamepix.com/games/humi-bot/icon/humi-bot.png?w=105,https://img.gamepix.com/games/humi-bot/cover/humi-bot.png?w=320,honing your reflexes and strategic skills at every turn.,landscape,0.0648058601107554,800,,,,2022-11-17 14:32:38+00:00,,adventure,a thrilling 2D platformer. Overcome challenging levels filled with enemy robots and hazards while collecting precious orbs. Use double jumps to evade danger and advance through the galactic adventure
castle-knight,https://play.gamepix.com/castle-knight/embed?sid=1,https://img.gamepix.com/games/castle-knight/icon/castle-knight.png?w=105,https://img.gamepix.com/games/castle-knight/cover/castle-knight.png?w=320,aiming for the longest run amidst ever-evolving castle defenses.,landscape,0.5243771258702916,800,,,,2022-11-17 14:30:59+00:00,,arcade,collecting stars while dodging spinning blades and stone obstacles. Experience the thrill as you maintain your pace
steve-alex-spooky-2-player,https://play.gamepix.com/steve-alex-spooky-2-player/embed?sid=1,https://img.gamepix.com/games/steve-alex-spooky-2-player/icon/steve-alex-spooky-2-player.png?w=105,https://img.gamepix.com/games/steve-alex-spooky-2-player/cover/steve-alex-spooky-2-player.png?w=320,and combine your skills to conquer vibrant and chilling levels together. Prepare for an exciting arcade journey!,landscape,0.73730712,800,,,,2022-11-17 14:30:45+00:00,,arcade,strategize
rotating-flappy-jack,https://play.gamepix.com/rotating-flappy-jack/embed?sid=1,https://img.gamepix.com/games/rotating-flappy-jack/icon/rotating-flappy-jack.png?w=105,https://img.gamepix.com/games/rotating-flappy-jack/cover/rotating-flappy-jack.png?w=320,and challenge friends for the highest score in this delightful blend of action and precision.,portrait,0.1379310344827586,600,,,,2022-11-15 10:08:50+00:00,,arcade,strategize your moves
coffee-break,https://play.gamepix.com/coffee-break/embed?sid=1,https://img.gamepix.com/games/coffee-break/icon/coffee-break.png?w=105,https://img.gamepix.com/games/coffee-break/cover/coffee-break.png?w=320,ensuring every move is perfect. Can you conquer every level?,portrait,0.1379310344827586,600,,,,2022-11-15 09:51:03+00:00,,brain,enjoy strategic thinking at your own pace. Reset and re-strategize
karen-game,https://play.gamepix.com/karen-game/embed?sid=1,https://img.gamepix.com/games/karen-game/icon/karen-game.png?w=105,https://img.gamepix.com/games/karen-game/cover/karen-game.png?w=320,tackling challenges to achieve score milestones for real-world artistic rewards. Embrace the competitive spirit through leaderboards and join a vibrant community on Discord to celebrate your triumphs together.,portrait,0.3902439024390244,600,,,,2022-11-15 09:41:57+00:00,,arcade,where arcade excitement meets digital art mastery. Explore the captivating universe
kaitochan-vs-ghosts,https://play.gamepix.com/kaitochan-vs-ghosts/embed?sid=1,https://img.gamepix.com/games/kaitochan-vs-ghosts/icon/kaitochan-vs-ghosts.png?w=105,https://img.gamepix.com/games/kaitochan-vs-ghosts/cover/kaitochan-vs-ghosts.png?w=320,evading ghosts and pumpkins while collecting yellow orbs to unlock exits. Master intuitive controls and double jumps to conquer deadly obstacles and progress through increasingly challenging levels.,landscape,0.3243243243243243,800,,,,2022-11-15 09:18:25+00:00,,horror,a captivating 2D platformer. Navigate Halloween-themed levels
side-off-ball,https://play.gamepix.com/side-off-ball/embed?sid=1,https://img.gamepix.com/games/side-off-ball/icon/side-off-ball.png?w=105,https://img.gamepix.com/games/side-off-ball/cover/side-off-ball.png?w=320,strategize to ensure endless fun and engaging gameplay.,portrait,0.1379310344827586,600,,,,2022-11-10 17:32:32+00:00,,ball,pushing your speed and accuracy to the limit. As levels intensify
up-color-plane,https://play.gamepix.com/up-color-plane/embed?sid=1,https://img.gamepix.com/games/up-color-plane/icon/up-color-plane.png?w=105,https://img.gamepix.com/games/up-color-plane/cover/up-color-plane.png?w=320,relying on reflex and precision. Engage in a captivating journey filled with electrifying visuals and evolving challenges that promise endless amusement for both short bursts and extended escapades.,portrait,0.24242424,600,,,,2022-11-10 17:30:50+00:00,,arcade,deftly match your craft’s hue with incoming squares
cheese-jummp,https://play.gamepix.com/cheese-jummp/embed?sid=1,https://img.gamepix.com/games/cheese-jummp/icon/cheese-jummp.png?w=105,https://img.gamepix.com/games/cheese-jummp/cover/cheese-jummp.png?w=320,challenging you to descend while strategically timing jumps to maximize your score. Keep hopping for nonstop fun!,portrait,0.4897959183673469,600,,,,2022-11-07 10:34:04+00:00,,hyper-casual,avoiding traps and collecting coins. The lively graphics and simple swipe controls offer endless and addictive gameplay
mr-toro,https://play.gamepix.com/mr-toro/embed?sid=1,https://img.gamepix.com/games/mr-toro/icon/mr-toro.png?w=105,https://img.gamepix.com/games/mr-toro/cover/mr-toro.png?w=320,collect coins and aim for the victory flag to test your strategic prowess and adaptability.,landscape,0.0648058601107554,800,,,,2022-11-07 10:26:05+00:00,,adventure,dodging tricky traps and sneaky enemies. With intuitive controls and exhilarating double jumps
the-imposter-between-us,https://play.gamepix.com/the-imposter-between-us/embed?sid=1,https://img.gamepix.com/games/the-imposter-between-us/icon/the-imposter-between-us.png?w=105,https://img.gamepix.com/games/the-imposter-between-us/cover/the-imposter-between-us.png?w=320,but beware—false accusations unleash unexpected chaos. Collaborate or deceive; your survival hinges on outsmarting the imposters.,portrait,0.56785527,600,,,,2022-11-07 10:20:34+00:00,,action,exercise detective skills to identify hidden saboteurs among the crew. Make tactical decisions
royal-couple-halloween-party,https://play.gamepix.com/royal-couple-halloween-party/embed?sid=1,https://img.gamepix.com/games/royal-couple-halloween-party/icon/royal-couple-halloween-party.png?w=105,https://img.gamepix.com/games/royal-couple-halloween-party/cover/royal-couple-halloween-party.png?w=320,thematic ensembles. Unleash your creativity as you turn the festive night into a magical masterpiece.,landscape,0.8947657,800,,,,2022-11-07 10:12:17+00:00,,kids,mix and match wardrobes to craft unique
bucketball,https://play.gamepix.com/bucketball/embed?sid=1,https://img.gamepix.com/games/bucketball/icon/bucketball.png?w=105,https://img.gamepix.com/games/bucketball/cover/bucketball.png?w=320,each increasingly complex level tests your ability to master trajectories and perfect your aim in an engaging puzzle-like experience.,landscape,0.3243243243243243,800,,,,2022-11-07 10:05:45+00:00,,hyper-casual,challenging your patience and strategic thinking. With intuitive controls
smash-all-ants,https://play.gamepix.com/smash-all-ants/embed?sid=1,https://img.gamepix.com/games/smash-all-ants/icon/smash-all-ants.png?w=105,https://img.gamepix.com/games/smash-all-ants/cover/smash-all-ants.png?w=320,"it""""s a thrilling test of reflexes and determination!",landscape,0.1379310344827586,800,,,,2022-11-07 10:03:33+00:00,,arcade,mastering speed and strategy as the challenge intensifies. Satisfyingly addictive and visually vibrant
